order_item_id,order_id,sku_id,quantity
ORI0000665,ORD000205,SKU01134,2
ORI0000666,ORD000205,SKU01113,2
ORI0000667,ORD000206,SKU01199,2
ORI0000668,ORD000206,SKU01148,4
ORI0000669,ORD000206,SKU01152,5
ORI0000670,ORD000207,SKU01055,3
ORI0000671,ORD000207,SKU01073,3
ORI0000672,ORD000207,SKU01040,2
ORI0000673,ORD000207,SKU01062,3
ORI0000674,ORD000208,SKU01199,3
ORI0000675,ORD000208,SKU01063,2
ORI0000676,ORD000208,SKU01196,3
ORI0000677,ORD000209,SKU01055,5
ORI0000678,ORD000209,SKU01185,2
ORI0000679,ORD000209,SKU01143,2
ORI0000680,ORD000210,SKU01117,3
ORI0000681,ORD000210,SKU01123,3
ORI0000682,ORD000210,SKU01196,5
ORI0000683,ORD000211,SKU01175,2
ORI0000684,ORD000211,SKU01079,2
ORI0000685,ORD000212,SKU01142,2
ORI0000686,ORD000212,SKU01044,3
ORI0000687,ORD000213,SKU01129,2
ORI0000688,ORD000213,SKU01150,2
ORI0000689,ORD000213,SKU01113,4
ORI0000690,ORD000214,SKU01128,5
ORI0000691,ORD000214,SKU01036,2
ORI0000692,ORD000215,SKU01130,2
ORI0000693,ORD000215,SKU01174,2
ORI0000694,ORD000216,SKU01173,2
ORI0000695,ORD000216,SKU01044,1
ORI0000696,ORD000216,SKU01076,2
ORI0000697,ORD000216,SKU01041,2
ORI0000698,ORD000217,SKU01199,4
ORI0000699,ORD000217,SKU01136,4
ORI0000700,ORD000217,SKU01146,4
ORI0000701,ORD000217,SKU01145,2
ORI0000702,ORD000217,SKU01152,4
ORI0000703,ORD000218,SKU01046,2
ORI0000704,ORD000218,SKU01063,5
ORI0000705,ORD000218,SKU01044,2
ORI0000706,ORD000218,SKU01067,2
ORI0000707,ORD000218,SKU01182,2
ORI0000708,ORD000219,SKU01057,5
ORI0000709,ORD000219,SKU01121,4
ORI0000710,ORD000220,SKU01055,3
ORI0000711,ORD000220,SKU01040,3
ORI0000712,ORD000221,SKU01049,2
ORI0000713,ORD000221,SKU01102,1
ORI0000714,ORD000222,SKU01131,2
ORI0000715,ORD000222,SKU01021,2
ORI0000716,ORD000223,SKU01001,3
ORI0000717,ORD000223,SKU01011,1
ORI0000718,ORD000223,SKU01022,3
ORI0000719,ORD000224,SKU01180,4
ORI0000720,ORD000224,SKU01055,4
ORI0000721,ORD000225,SKU01083,3
ORI0000722,ORD000225,SKU01080,1
ORI0000723,ORD000225,SKU01096,3
ORI0000724,ORD000226,SKU01185,2
ORI0000725,ORD000226,SKU01174,3
ORI0000726,ORD000227,SKU01012,3
ORI0000727,ORD000227,SKU01185,2
ORI0000728,ORD000227,SKU01117,3
ORI0000729,ORD000228,SKU01092,2
ORI0000730,ORD000228,SKU01091,1
ORI0000731,ORD000228,SKU01066,3
ORI0000732,ORD000229,SKU01153,4
ORI0000733,ORD000229,SKU01110,2
ORI0000734,ORD000229,SKU01113,4
ORI0000735,ORD000230,SKU01119,2
ORI0000736,ORD000230,SKU01095,2
ORI0000737,ORD000231,SKU01082,1
ORI0000738,ORD000231,SKU01194,3
ORI0000739,ORD000231,SKU01104,1
ORI0000740,ORD000231,SKU01103,1
ORI0000741,ORD000231,SKU01080,2
ORI0000742,ORD000232,SKU01156,4
ORI0000743,ORD000232,SKU01072,1
ORI0000744,ORD000232,SKU01043,3
ORI0000745,ORD000233,SKU01156,5
ORI0000746,ORD000233,SKU01146,5
ORI0000747,ORD000234,SKU01118,3
ORI0000748,ORD000234,SKU01112,2
ORI0000749,ORD000234,SKU01113,2
ORI0000750,ORD000235,SKU01012,2
ORI0000751,ORD000235,SKU01129,2
ORI0000752,ORD000235,SKU01019,1
ORI0000753,ORD000236,SKU01200,2
ORI0000754,ORD000236,SKU01199,5
ORI0000755,ORD000236,SKU01143,2
ORI0000756,ORD000236,SKU01173,2
ORI0000757,ORD000236,SKU01152,5
ORI0000758,ORD000237,SKU01082,2
ORI0000759,ORD000237,SKU01188,1
ORI0000760,ORD000237,SKU01046,4
ORI0000761,ORD000237,SKU01105,3
ORI0000762,ORD000238,SKU01129,5
ORI0000763,ORD000238,SKU01112,3
ORI0000764,ORD000238,SKU01126,2
ORI0000765,ORD000239,SKU01130,4
ORI0000766,ORD000239,SKU01128,4
ORI0000767,ORD000240,SKU01003,3
ORI0000768,ORD000240,SKU01001,2
ORI0000769,ORD000240,SKU01069,2
ORI0000770,ORD000241,SKU01005,1
ORI0000771,ORD000241,SKU01003,2
ORI0000772,ORD000241,SKU01172,1
ORI0000773,ORD000241,SKU01017,1
ORI0000774,ORD000241,SKU01166,3
ORI0000775,ORD000242,SKU01079,2
ORI0000776,ORD000242,SKU01105,3
ORI0000777,ORD000242,SKU01096,1
ORI0000778,ORD000242,SKU01103,2
ORI0000779,ORD000242,SKU01080,1
ORI0000780,ORD000243,SKU01069,3
ORI0000781,ORD000243,SKU01173,1
ORI0000782,ORD000243,SKU01055,4
ORI0000783,ORD000243,SKU01064,4
ORI0000784,ORD000243,SKU01066,2
ORI0000785,ORD000244,SKU01080,1
ORI0000786,ORD000244,SKU01189,3
ORI0000787,ORD000244,SKU01108,2
ORI0000788,ORD000245,SKU01188,1
ORI0000789,ORD000245,SKU01083,3
ORI0000790,ORD000246,SKU01190,3
ORI0000791,ORD000246,SKU01105,3
ORI0000792,ORD000246,SKU01088,3
ORI0000793,ORD000246,SKU01084,1
ORI0000794,ORD000246,SKU01083,3
ORI0000795,ORD000247,SKU01123,5
ORI0000796,ORD000247,SKU01197,2
ORI0000797,ORD000248,SKU01156,5
ORI0000798,ORD000248,SKU01148,4
ORI0000799,ORD000248,SKU01178,1
ORI0000800,ORD000249,SKU01044,1
ORI0000801,ORD000249,SKU01050,2
ORI0000802,ORD000249,SKU01060,3
ORI0000803,ORD000250,SKU01065,5
ORI0000804,ORD000250,SKU01177,2
ORI0000805,ORD000251,SKU01164,3
ORI0000806,ORD000251,SKU01017,1
ORI0000807,ORD000251,SKU01032,3
ORI0000808,ORD000252,SKU01196,5
ORI0000809,ORD000252,SKU01024,3
ORI0000810,ORD000252,SKU01182,3
ORI0000811,ORD000252,SKU01111,1
ORI0000812,ORD000252,SKU01066,2
ORI0000813,ORD000253,SKU01141,4
ORI0000814,ORD000253,SKU01136,4
ORI0000815,ORD000253,SKU01151,3
ORI0000816,ORD000253,SKU01158,5
ORI0000817,ORD000254,SKU01052,4
ORI0000818,ORD000254,SKU01049,5
ORI0000819,ORD000255,SKU01118,4
ORI0000820,ORD000255,SKU01130,3
ORI0000821,ORD000255,SKU01128,4
ORI0000822,ORD000255,SKU01066,5
ORI0000823,ORD000256,SKU01012,3
ORI0000824,ORD000256,SKU01146,3
ORI0000825,ORD000256,SKU01153,4
ORI0000826,ORD000256,SKU01151,3
ORI0000827,ORD000257,SKU01131,5
ORI0000828,ORD000257,SKU01195,2
ORI0000829,ORD000257,SKU01197,2
ORI0000830,ORD000258,SKU01063,3
ORI0000831,ORD000258,SKU01184,2
ORI0000832,ORD000258,SKU01197,4
ORI0000833,ORD000259,SKU01130,4
ORI0000834,ORD000259,SKU01131,5
ORI0000835,ORD000259,SKU01062,1
ORI0000836,ORD000260,SKU01158,5
ORI0000837,ORD000260,SKU01073,3
ORI0000838,ORD000260,SKU01066,2
ORI0000839,ORD000261,SKU01038,2
ORI0000840,ORD000261,SKU01012,2
ORI0000841,ORD000261,SKU01014,3
ORI0000842,ORD000262,SKU01006,2
ORI0000843,ORD000262,SKU01163,2
ORI0000844,ORD000262,SKU01023,2
ORI0000845,ORD000262,SKU01017,3
ORI0000846,ORD000263,SKU01173,1
ORI0000847,ORD000263,SKU01172,2
ORI0000848,ORD000263,SKU01060,5
ORI0000849,ORD000264,SKU01200,5
ORI0000850,ORD000264,SKU01049,5
ORI0000851,ORD000264,SKU01141,4
ORI0000852,ORD000264,SKU01148,3
ORI0000853,ORD000264,SKU01158,2
ORI0000854,ORD000265,SKU01099,1
ORI0000855,ORD000265,SKU01185,3
ORI0000856,ORD000265,SKU01096,1
ORI0000857,ORD000265,SKU01124,4
ORI0000858,ORD000266,SKU01082,3
ORI0000859,ORD000266,SKU01091,3
ORI0000860,ORD000266,SKU01189,1
ORI0000861,ORD000267,SKU01131,3
ORI0000862,ORD000267,SKU01197,5
ORI0000863,ORD000268,SKU01173,3
ORI0000864,ORD000268,SKU01055,5
ORI0000865,ORD000268,SKU01040,3
ORI0000866,ORD000269,SKU01173,2
ORI0000867,ORD000269,SKU01052,2
ORI0000868,ORD000269,SKU01050,2
ORI0000869,ORD000269,SKU01041,2
ORI0000870,ORD000270,SKU01141,3
ORI0000871,ORD000270,SKU01146,4
ORI0000872,ORD000270,SKU01145,3
ORI0000873,ORD000271,SKU01139,5
ORI0000874,ORD000271,SKU01145,3
ORI0000875,ORD000272,SKU01079,2
ORI0000876,ORD000272,SKU01189,3
ORI0000877,ORD000273,SKU01060,4
ORI0000878,ORD000273,SKU01146,5
ORI0000879,ORD000273,SKU01062,1
ORI0000880,ORD000274,SKU01142,3
ORI0000881,ORD000274,SKU01096,3
ORI0000882,ORD000275,SKU01130,5
ORI0000883,ORD000275,SKU01198,2
ORI0000884,ORD000275,SKU01110,2
ORI0000885,ORD000275,SKU01113,4
ORI0000886,ORD000276,SKU01180,2
ORI0000887,ORD000276,SKU01150,4
ORI0000888,ORD000277,SKU01142,3
ORI0000889,ORD000277,SKU01014,1
ORI0000890,ORD000277,SKU01001,2
ORI0000891,ORD000277,SKU01160,1
ORI0000892,ORD000277,SKU01018,1
ORI0000893,ORD000278,SKU01129,2
ORI0000894,ORD000278,SKU01196,5
ORI0000895,ORD000279,SKU01190,1
ORI0000896,ORD000279,SKU01045,2
ORI0000897,ORD000280,SKU01150,5
ORI0000898,ORD000280,SKU01110,2
ORI0000899,ORD000280,SKU01197,3
ORI0000900,ORD000281,SKU01173,2
ORI0000901,ORD000281,SKU01043,1
ORI0000902,ORD000281,SKU01178,1
ORI0000903,ORD000281,SKU01066,5
ORI0000904,ORD000282,SKU01014,2
ORI0000905,ORD000282,SKU01023,3
ORI0000906,ORD000282,SKU01170,3
ORI0000907,ORD000282,SKU01018,1
ORI0000908,ORD000282,SKU01158,4
ORI0000909,ORD000283,SKU01168,2
ORI0000910,ORD000283,SKU01135,2
ORI0000911,ORD000283,SKU01031,2
ORI0000912,ORD000284,SKU01079,1
ORI0000913,ORD000284,SKU01091,3
ORI0000914,ORD000284,SKU01096,3
ORI0000915,ORD000285,SKU01042,2
ORI0000916,ORD000285,SKU01136,4
ORI0000917,ORD000285,SKU01043,1
ORI0000918,ORD000286,SKU01052,5
ORI0000919,ORD000286,SKU01063,5
ORI0000920,ORD000286,SKU01069,1
ORI0000921,ORD000286,SKU01141,5
ORI0000922,ORD000287,SKU01156,5
ORI0000923,ORD000287,SKU01070,1
ORI0000924,ORD000287,SKU01153,3
ORI0000925,ORD000288,SKU01118,5
ORI0000926,ORD000288,SKU01120,5
ORI0000927,ORD000289,SKU01174,3
ORI0000928,ORD000289,SKU01069,2
ORI0000929,ORD000289,SKU01137,2
ORI0000930,ORD000290,SKU01116,5
ORI0000931,ORD000290,SKU01110,2
ORI0000932,ORD000291,SKU01198,5
ORI0000933,ORD000291,SKU01129,4
ORI0000934,ORD000291,SKU01123,2
ORI0000935,ORD000291,SKU01197,3
ORI0000936,ORD000292,SKU01185,2
ORI0000937,ORD000292,SKU01043,1
ORI0000938,ORD000293,SKU01049,3
ORI0000939,ORD000293,SKU01128,3
ORI0000940,ORD000293,SKU01119,5
ORI0000941,ORD000293,SKU01129,5
ORI0000942,ORD000293,SKU01110,2
ORI0000943,ORD000294,SKU01038,3
ORI0000944,ORD000294,SKU01143,5
ORI0000945,ORD000294,SKU01036,2
ORI0000946,ORD000294,SKU01023,2
ORI0000947,ORD000295,SKU01155,3
ORI0000948,ORD000295,SKU01115,2
ORI0000949,ORD000295,SKU01148,2
ORI0000950,ORD000295,SKU01151,2
ORI0000951,ORD000295,SKU01152,4
ORI0000952,ORD000296,SKU01200,4
ORI0000953,ORD000296,SKU01199,5
ORI0000954,ORD000296,SKU01148,5
ORI0000955,ORD000297,SKU01161,3
ORI0000956,ORD000297,SKU01036,3
ORI0000957,ORD000297,SKU01023,2
ORI0000958,ORD000297,SKU01169,1
ORI0000959,ORD000298,SKU01190,2
ORI0000960,ORD000298,SKU01084,1
ORI0000961,ORD000298,SKU01091,3
ORI0000962,ORD000299,SKU01175,1
ORI0000963,ORD000299,SKU01044,2
ORI0000964,ORD000299,SKU01073,2
ORI0000965,ORD000300,SKU01073,2
ORI0000966,ORD000300,SKU01098,1
ORI0000967,ORD000301,SKU01180,4
ORI0000968,ORD000301,SKU01175,2
ORI0000969,ORD000302,SKU01006,1
ORI0000970,ORD000302,SKU01017,3
ORI0000971,ORD000302,SKU01022,2
ORI0000972,ORD000303,SKU01180,5
ORI0000973,ORD000303,SKU01183,2
ORI0000974,ORD000303,SKU01043,1
ORI0000975,ORD000304,SKU01143,5
ORI0000976,ORD000304,SKU01150,5
ORI0000977,ORD000304,SKU01155,3
ORI0000978,ORD000304,SKU01141,2
ORI0000979,ORD000304,SKU01158,3
ORI0000980,ORD000305,SKU01082,2
ORI0000981,ORD000305,SKU01105,1
ORI0000982,ORD000306,SKU01118,4
ORI0000983,ORD000306,SKU01046,4
ORI0000984,ORD000307,SKU01116,5
ORI0000985,ORD000307,SKU01131,5
ORI0000986,ORD000307,SKU01129,4
ORI0000987,ORD000307,SKU01083,1
ORI0000988,ORD000308,SKU01118,2
ORI0000989,ORD000308,SKU01046,5
ORI0000990,ORD000308,SKU01110,1
ORI0000991,ORD000308,SKU01189,3
ORI0000992,ORD000309,SKU01028,1
ORI0000993,ORD000309,SKU01174,3
ORI0000994,ORD000310,SKU01084,2
ORI0000995,ORD000310,SKU01188,1
ORI0000996,ORD000310,SKU01189,2
ORI0000997,ORD000311,SKU01141,4
ORI0000998,ORD000311,SKU01146,5
ORI0000999,ORD000311,SKU01150,3
ORI0001000,ORD000311,SKU01152,4
ORI0001001,ORD000312,SKU01161,1
ORI0001002,ORD000312,SKU01019,3
ORI0001003,ORD000313,SKU01046,4
ORI0001004,ORD000313,SKU01158,3
ORI0001005,ORD000313,SKU01150,4
ORI0001006,ORD000313,SKU01140,5
ORI0001007,ORD000314,SKU01141,2
ORI0001008,ORD000314,SKU01136,5
ORI0001009,ORD000314,SKU01152,4
ORI0001010,ORD000315,SKU01141,3
ORI0001011,ORD000315,SKU01148,4
ORI0001012,ORD000315,SKU01174,2
ORI0001013,ORD000316,SKU01188,2
ORI0001014,ORD000316,SKU01081,3
ORI0001015,ORD000317,SKU01176,2
ORI0001016,ORD000317,SKU01066,2
ORI0001017,ORD000318,SKU01119,5
ORI0001018,ORD000318,SKU01041,1
ORI0001019,ORD000318,SKU01178,2
ORI0001020,ORD000319,SKU01180,5
ORI0001021,ORD000319,SKU01151,3
ORI0001022,ORD000319,SKU01152,5
ORI0001023,ORD000320,SKU01130,2
ORI0001024,ORD000320,SKU01044,3
ORI0001025,ORD000320,SKU01129,3
ORI0001026,ORD000321,SKU01131,2
ORI0001027,ORD000321,SKU01073,3
ORI0001028,ORD000322,SKU01119,2
ORI0001029,ORD000322,SKU01124,4
ORI0001030,ORD000323,SKU01190,2
ORI0001031,ORD000323,SKU01188,1
ORI0001032,ORD000323,SKU01065,3
ORI0001033,ORD000323,SKU01098,1
ORI0001034,ORD000324,SKU01124,5
ORI0001035,ORD000324,SKU01110,3
ORI0001036,ORD000325,SKU01190,3
ORI0001037,ORD000325,SKU01118,3
ORI0001038,ORD000326,SKU01049,5
ORI0001039,ORD000326,SKU01069,2
ORI0001040,ORD000326,SKU01063,2
ORI0001041,ORD000326,SKU01062,3
ORI0001042,ORD000326,SKU01152,5
ORI0001043,ORD000327,SKU01096,3
ORI0001044,ORD000327,SKU01189,2
ORI0001045,ORD000328,SKU01200,2
ORI0001046,ORD000328,SKU01152,3
ORI0001047,ORD000329,SKU01143,2
ORI0001048,ORD000329,SKU01125,4
ORI0001049,ORD000329,SKU01062,2
ORI0001050,ORD000329,SKU01110,3
ORI0001051,ORD000329,SKU01195,1
ORI0001052,ORD000330,SKU01014,1
ORI0001053,ORD000330,SKU01116,3
ORI0001054,ORD000330,SKU01112,4
ORI0001055,ORD000330,SKU01120,2
ORI0001056,ORD000330,SKU01066,3
ORI0001057,ORD000331,SKU01105,1
ORI0001058,ORD000331,SKU01080,2
ORI0001059,ORD000331,SKU01191,2
ORI0001060,ORD000331,SKU01152,4
ORI0001061,ORD000332,SKU01182,2
ORI0001062,ORD000332,SKU01116,4
ORI0001063,ORD000332,SKU01117,2
ORI0001064,ORD000332,SKU01125,4
ORI0001065,ORD000333,SKU01131,3
ORI0001066,ORD000333,SKU01127,4
ORI0001067,ORD000333,SKU01112,5
ORI0001068,ORD000333,SKU01012,2
ORI0001069,ORD000333,SKU01129,2
ORI0001070,ORD000334,SKU01200,5
ORI0001071,ORD000334,SKU01199,2
ORI0001072,ORD000334,SKU01136,2
ORI0001073,ORD000334,SKU01156,5
ORI0001074,ORD000335,SKU01200,4
ORI0001075,ORD000335,SKU01073,3
ORI0001076,ORD000335,SKU01151,1
ORI0001077,ORD000335,SKU01159,3
ORI0001078,ORD000336,SKU01141,3
ORI0001079,ORD000336,SKU01136,4
ORI0001080,ORD000336,SKU01155,2
ORI0001081,ORD000337,SKU01173,1
ORI0001082,ORD000337,SKU01184,3
ORI0001083,ORD000337,SKU01050,4
ORI0001084,ORD000337,SKU01112,4
ORI0001085,ORD000338,SKU01060,5
ORI0001086,ORD000338,SKU01173,2
ORI0001087,ORD000338,SKU01040,3
ORI0001088,ORD000338,SKU01073,1
ORI0001089,ORD000338,SKU01181,2
ORI0001090,ORD000339,SKU01156,4
ORI0001091,ORD000339,SKU01158,5
ORI0001092,ORD000339,SKU01152,3
ORI0001093,ORD000340,SKU01001,3
ORI0001094,ORD000340,SKU01163,3
ORI0001095,ORD000340,SKU01022,2
ORI0001096,ORD000341,SKU01174,1
ORI0001097,ORD000341,SKU01073,2
ORI0001098,ORD000342,SKU01193,1
ORI0001099,ORD000342,SKU01094,1
ORI0001100,ORD000342,SKU01096,3
ORI0001101,ORD000342,SKU01103,3
ORI0001102,ORD000342,SKU01080,3
ORI0001103,ORD000343,SKU01141,3
ORI0001104,ORD000343,SKU01136,4
ORI0001105,ORD000343,SKU01152,3
ORI0001106,ORD000344,SKU01148,2
ORI0001107,ORD000344,SKU01025,2
ORI0001108,ORD000344,SKU01153,5
ORI0001109,ORD000344,SKU01017,2
ORI0001110,ORD000345,SKU01190,3
ORI0001111,ORD000345,SKU01096,2
ORI0001112,ORD000345,SKU01106,2
ORI0001113,ORD000345,SKU01097,1
ORI0001114,ORD000346,SKU01112,5
ORI0001115,ORD000346,SKU01110,1
ORI0001116,ORD000346,SKU01197,3
ORI0001117,ORD000347,SKU01052,5
ORI0001118,ORD000347,SKU01043,2
ORI0001119,ORD000348,SKU01164,1
ORI0001120,ORD000348,SKU01014,3
ORI0001121,ORD000348,SKU01037,3
ORI0001122,ORD000348,SKU01003,2
ORI0001123,ORD000348,SKU01016,1
ORI0001124,ORD000349,SKU01112,4
ORI0001125,ORD000349,SKU01110,3
ORI0001126,ORD000350,SKU01024,1
ORI0001127,ORD000350,SKU01003,2
ORI0001128,ORD000350,SKU01030,2
ORI0001129,ORD000350,SKU01022,2
ORI0001130,ORD000351,SKU01005,3
ORI0001131,ORD000351,SKU01023,3
ORI0001132,ORD000351,SKU01024,1
ORI0001133,ORD000351,SKU01173,2
ORI0001134,ORD000351,SKU01022,3
ORI0001135,ORD000352,SKU01080,3
ORI0001136,ORD000352,SKU01043,2
ORI0001137,ORD000352,SKU01105,2
ORI0001138,ORD000352,SKU01189,2
ORI0001139,ORD000353,SKU01117,4
ORI0001140,ORD000353,SKU01133,2
ORI0001141,ORD000353,SKU01123,3
ORI0001142,ORD000353,SKU01197,3
ORI0001143,ORD000354,SKU01118,3
ORI0001144,ORD000354,SKU01110,1
ORI0001145,ORD000355,SKU01084,1
ORI0001146,ORD000355,SKU01046,2
ORI0001147,ORD000355,SKU01178,2
ORI0001148,ORD000356,SKU01173,2
ORI0001149,ORD000356,SKU01069,3
ORI0001150,ORD000356,SKU01145,4
ORI0001151,ORD000357,SKU01182,3
ORI0001152,ORD000357,SKU01112,3
ORI0001153,ORD000357,SKU01196,5
ORI0001154,ORD000358,SKU01174,3
ORI0001155,ORD000358,SKU01150,5
ORI0001156,ORD000359,SKU01040,1
ORI0001157,ORD000359,SKU01178,2
ORI0001158,ORD000359,SKU01067,5
ORI0001159,ORD000360,SKU01185,3
ORI0001160,ORD000360,SKU01181,3
ORI0001161,ORD000361,SKU01082,3
ORI0001162,ORD000361,SKU01188,1
ORI0001163,ORD000361,SKU01084,2
ORI0001164,ORD000361,SKU01012,3
ORI0001165,ORD000361,SKU01189,1
ORI0001166,ORD000362,SKU01188,3
ORI0001167,ORD000362,SKU01066,3
ORI0001168,ORD000363,SKU01200,3
ORI0001169,ORD000363,SKU01141,3
ORI0001170,ORD000363,SKU01180,3
ORI0001171,ORD000364,SKU01200,4
ORI0001172,ORD000364,SKU01146,3
ORI0001173,ORD000364,SKU01142,2
ORI0001174,ORD000364,SKU01136,3
ORI0001175,ORD000365,SKU01164,1
ORI0001176,ORD000365,SKU01027,1
ORI0001177,ORD000365,SKU01146,4
ORI0001178,ORD000365,SKU01017,2
ORI0001179,ORD000365,SKU01030,3
ORI0001180,ORD000366,SKU01130,5
ORI0001181,ORD000366,SKU01123,5
ORI0001182,ORD000367,SKU01190,2
ORI0001183,ORD000367,SKU01103,1
ORI0001184,ORD000367,SKU01150,5
ORI0001185,ORD000368,SKU01182,5
ORI0001186,ORD000368,SKU01042,3
ORI0001187,ORD000368,SKU01181,4
ORI0001188,ORD000368,SKU01066,3
ORI0001189,ORD000369,SKU01148,5
ORI0001190,ORD000369,SKU01150,5
ORI0001191,ORD000370,SKU01082,1
ORI0001192,ORD000370,SKU01066,4
ORI0001193,ORD000371,SKU01004,3
ORI0001194,ORD000371,SKU01135,2
ORI0001195,ORD000372,SKU01083,2
ORI0001196,ORD000372,SKU01079,2
ORI0001197,ORD000372,SKU01041,2
ORI0001198,ORD000373,SKU01103,3
ORI0001199,ORD000373,SKU01189,3
ORI0001200,ORD000374,SKU01003,3
ORI0001201,ORD000374,SKU01158,2
ORI0001202,ORD000374,SKU01080,2
ORI0001203,ORD000374,SKU01151,3
ORI0001204,ORD000375,SKU01193,1
ORI0001205,ORD000375,SKU01055,5
ORI0001206,ORD000375,SKU01142,3
ORI0001207,ORD000375,SKU01152,5
ORI0001208,ORD000376,SKU01109,3
ORI0001209,ORD000376,SKU01066,5
ORI0001210,ORD000377,SKU01180,2
ORI0001211,ORD000377,SKU01044,2
ORI0001212,ORD000377,SKU01066,4
ORI0001213,ORD000378,SKU01164,3
ORI0001214,ORD000378,SKU01084,1
ORI0001215,ORD000378,SKU01091,3
ORI0001216,ORD000379,SKU01067,5
ORI0001217,ORD000379,SKU01045,2
ORI0001218,ORD000380,SKU01063,4
ORI0001219,ORD000380,SKU01185,2
ORI0001220,ORD000380,SKU01031,1
ORI0001221,ORD000381,SKU01012,2
ORI0001222,ORD000381,SKU01014,2
ORI0001223,ORD000381,SKU01145,3
ORI0001224,ORD000382,SKU01056,2
ORI0001225,ORD000382,SKU01053,1
ORI0001226,ORD000382,SKU01081,3
ORI0001227,ORD000382,SKU01067,5
ORI0001228,ORD000383,SKU01119,3
ORI0001229,ORD000383,SKU01050,4
ORI0001230,ORD000384,SKU01116,5
ORI0001231,ORD000384,SKU01127,4
ORI0001232,ORD000384,SKU01151,1
ORI0001233,ORD000385,SKU01145,5
ORI0001234,ORD000385,SKU01030,3
ORI0001235,ORD000385,SKU01019,1
ORI0001236,ORD000385,SKU01108,3
ORI0001237,ORD000386,SKU01038,3
ORI0001238,ORD000386,SKU01168,1
ORI0001239,ORD000386,SKU01017,2
ORI0001240,ORD000387,SKU01174,1
ORI0001241,ORD000387,SKU01073,2
ORI0001242,ORD000387,SKU01060,2
ORI0001243,ORD000388,SKU01141,2
ORI0001244,ORD000388,SKU01046,3
ORI0001245,ORD000389,SKU01118,4
ORI0001246,ORD000389,SKU01131,5
ORI0001247,ORD000389,SKU01133,2
ORI0001248,ORD000390,SKU01175,2
ORI0001249,ORD000390,SKU01041,2
ORI0001250,ORD000390,SKU01066,5
ORI0001251,ORD000391,SKU01174,2
ORI0001252,ORD000391,SKU01052,3
ORI0001253,ORD000391,SKU01040,2
ORI0001254,ORD000391,SKU01182,4
ORI0001255,ORD000391,SKU01043,1
ORI0001256,ORD000392,SKU01044,3
ORI0001257,ORD000392,SKU01146,2
ORI0001258,ORD000392,SKU01046,4
ORI0001259,ORD000393,SKU01046,2
ORI0001260,ORD000393,SKU01063,2
ORI0001261,ORD000393,SKU01181,5
ORI0001262,ORD000394,SKU01090,1
ORI0001263,ORD000394,SKU01083,1
ORI0001264,ORD000394,SKU01102,1
ORI0001265,ORD000395,SKU01197,2
ORI0001266,ORD000395,SKU01110,3
ORI0001267,ORD000395,SKU01152,3
ORI0001268,ORD000396,SKU01067,3
ORI0001269,ORD000396,SKU01066,3
ORI0001270,ORD000397,SKU01148,4
ORI0001271,ORD000397,SKU01140,3
ORI0001272,ORD000398,SKU01164,3
ORI0001273,ORD000398,SKU01018,3
ORI0001274,ORD000398,SKU01025,2
ORI0001275,ORD000399,SKU01014,1
ORI0001276,ORD000399,SKU01037,3
ORI0001277,ORD000400,SKU01185,5
ORI0001278,ORD000400,SKU01143,3
ORI0001279,ORD000400,SKU01146,4
ORI0001280,ORD000401,SKU01052,5
ORI0001281,ORD000401,SKU01178,2
ORI0001282,ORD000401,SKU01181,3
ORI0001283,ORD000402,SKU01200,5
ORI0001284,ORD000402,SKU01063,3
ORI0001285,ORD000402,SKU01151,3
ORI0001286,ORD000403,SKU01010,3
ORI0001287,ORD000403,SKU01002,3
ORI0001288,ORD000403,SKU01022,2
ORI0001289,ORD000404,SKU01084,2
ORI0001290,ORD000404,SKU01091,1
ORI0001291,ORD000404,SKU01019,1
ORI0001292,ORD000405,SKU01190,3
ORI0001293,ORD000405,SKU01083,3
ORI0001294,ORD000405,SKU01173,1
ORI0001295,ORD000406,SKU01023,1
ORI0001296,ORD000406,SKU01136,3
ORI0001297,ORD000406,SKU01150,3
ORI0001298,ORD000406,SKU01152,2
ORI0001299,ORD000407,SKU01173,1
ORI0001300,ORD000407,SKU01055,5
ORI0001301,ORD000407,SKU01174,1
ORI0001302,ORD000407,SKU01178,3
ORI0001303,ORD000408,SKU01129,4
ORI0001304,ORD000408,SKU01069,2
ORI0001305,ORD000408,SKU01050,5
ORI0001306,ORD000409,SKU01063,5
ORI0001307,ORD000409,SKU01184,1
ORI0001308,ORD000409,SKU01062,2
ORI0001309,ORD000410,SKU01163,1
ORI0001310,ORD000410,SKU01145,3
ORI0001311,ORD000411,SKU01084,3
ORI0001312,ORD000411,SKU01090,2
ORI0001313,ORD000411,SKU01101,1
ORI0001314,ORD000412,SKU01001,2
ORI0001315,ORD000412,SKU01158,5
ORI0001316,ORD000413,SKU01188,3
ORI0001317,ORD000413,SKU01129,2
ORI0001318,ORD000413,SKU01073,2
ORI0001319,ORD000414,SKU01049,4
ORI0001320,ORD000414,SKU01043,3
ORI0001321,ORD000414,SKU01196,5
ORI0001322,ORD000415,SKU01079,2
ORI0001323,ORD000415,SKU01103,3
ORI0001324,ORD000415,SKU01158,2
ORI0001325,ORD000416,SKU01063,3
ORI0001326,ORD000416,SKU01184,1
ORI0001327,ORD000416,SKU01050,2
ORI0001328,ORD000417,SKU01035,2
ORI0001329,ORD000417,SKU01169,2
